State Weekly Claims for Unemplyment Insurance Data Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,,,
Delaware,3/8/1997,695,3/1/1997,"7,525","357,129",2.11,,,
Delaware,3/15/1997,567,3/8/1997,"7,772","357,129",2.18,,,
Delaware,3/22/1997,599,3/15/1997,"7,223","357,129",2.02,,,
Delaware,3/29/1997,498,3/22/1997,"6,567","357,129",1.84,,,
Delaware,4/5/1997,988,3/29/1997,"6,836","357,129",1.91,,,
Delaware,4/12/1997,821,4/5/1997,"6,982","359,620",1.94,,,
Delaware,4/19/1997,612,4/12/1997,"6,216","359,620",1.73,,,
Delaware,4/26/1997,767,4/19/1997,"5,987","359,620",1.66,,,
Delaware,5/3/1997,648,4/26/1997,"5,851","359,620",1.63,,,
Delaware,5/10/1997,628,5/3/1997,"5,959","359,620",1.66,,,
Delaware,5/17/1997,619,5/10/1997,"5,500","359,620",1.53,,,
Delaware,5/24/1997,682,5/17/1997,"5,678","359,620",1.58,,,
Delaware,5/31/1997,464,5/24/1997,"5,231","359,620",1.45,,,
Delaware,6/7/1997,729,5/31/1997,"5,385","359,620",1.5,,,
Delaware,6/14/1997,879,6/7/1997,"5,595","359,620",1.56,,,
Delaware,6/21/1997,742,6/14/1997,"5,655","359,620",1.57,,,
Delaware,6/28/1997,680,6/21/1997,"5,805","359,620",1.61,,,
Delaware,7/5/1997,767,6/28/1997,"5,570","359,620",1.55,,,
Delaware,7/12/1997,793,7/5/1997,"6,162","361,847",1.7,,,
Delaware,7/19/1997,642,7/12/1997,"6,095","361,847",1.68,,,
Delaware,7/26/1997,599,7/19/1997,"5,864","361,847",1.62,,,
Delaware,8/2/1997,612,7/26/1997,"5,583","361,847",1.54,,,
Delaware,8/9/1997,564,8/2/1997,"5,910","361,847",1.63,,,
Delaware,8/16/1997,566,8/9/1997,"5,399","361,847",1.49,,,
Delaware,8/23/1997,545,8/16/1997,"5,705","361,847",1.58,,,
Delaware,8/30/1997,502,8/23/1997,"5,599","361,847",1.55,,,
Delaware,9/6/1997,584,8/30/1997,"5,028","361,847",1.39,,,
Delaware,9/13/1997,574,9/6/1997,"4,691","361,847",1.3,,,
Delaware,9/20/1997,422,9/13/1997,"4,687","361,847",1.3,,,
Delaware,9/27/1997,436,9/20/1997,"4,294","361,847",1.19,,,
Delaware,10/4/1997,535,9/27/1997,"4,104","361,847",1.13,,,
Delaware,10/11/1997,653,10/4/1997,"4,106","365,222",1.12,,,
Delaware,10/18/1997,584,10/11/1997,"4,817","365,222",1.32,,,
Delaware,10/25/1997,641,10/18/1997,"4,084","365,222",1.12,,,
Delaware,11/1/1997,650,10/25/1997,"4,467","365,222",1.22,,,
Delaware,11/8/1997,991,11/1/1997,"4,993","365,222",1.37,,,
Delaware,11/15/1997,654,11/8/1997,"4,571","365,222",1.25,,,
Delaware,11/22/1997,742,11/15/1997,"4,928","365,222",1.35,,,
Delaware,11/29/1997,568,11/22/1997,"4,640","365,222",1.27,,,
Delaware,12/6/1997,783,11/29/1997,"5,670","365,222",1.55,,,
Delaware,12/13/1997,729,12/6/1997,"5,645","365,222",1.55,,,
Delaware,12/20/1997,784,12/13/1997,"5,686","365,222",1.56,,,
Delaware,12/27/1997,"1,134",12/20/1997,"5,025","365,222",1.38,,,
Delaware,1/3/1998,"1,351",12/27/1997,"6,390","365,222",1.75,,,
Delaware,1/10/1998,"2,799",1/3/1998,"7,631","367,133",2.08,,,
Delaware,1/17/1998,"1,040",1/10/1998,"6,857","367,133",1.87,,,
Delaware,1/24/1998,"1,069",1/17/1998,"8,236","367,133",2.24,,,
Delaware,1/31/1998,839,1/24/1998,"9,882","367,133",2.69,,,
Delaware,2/7/1998,"1,079",1/31/1998,"7,690","367,133",2.09,,,
Delaware,2/14/1998,"1,797",2/7/1998,"7,843","367,133",2.14,,,
Delaware,2/21/1998,844,2/14/1998,"8,526","367,133",2.32,,,
Delaware,2/28/1998,797,2/21/1998,"8,203","367,133",2.23,,,
Delaware,3/7/1998,695,2/28/1998,"7,723","367,133",2.1,,,
Delaware,3/14/1998,580,3/7/1998,"7,590","367,133",2.07,,,
Delaware,3/21/1998,622,3/14/1998,"7,723","367,133",2.1,,,
Delaware,3/28/1998,555,3/21/1998,"7,365","367,133",2.01,,,
Delaware,4/4/1998,527,3/28/1998,"6,751","367,133",1.84,,,
Delaware,4/11/1998,556,4/4/1998,"5,677","369,869",1.53,,,
Delaware,4/18/1998,988,4/11/1998,"6,693","369,869",1.81,,,
Delaware,4/25/1998,"1,582",4/18/1998,"5,767","369,869",1.56,,,
Delaware,5/2/1998,652,4/25/1998,"6,343","369,869",1.71,,,
Delaware,5/9/1998,668,5/2/1998,"6,121","369,869",1.65,,,
Delaware,5/16/1998,704,5/9/1998,"5,275","369,869",1.43,,,
Delaware,5/23/1998,571,5/16/1998,"4,702","369,869",1.27,,,
Delaware,5/30/1998,589,5/23/1998,"4,440","369,869",1.2,,,
Delaware,6/6/1998,566,5/30/1998,"4,964","369,869",1.34,,,
Delaware,6/13/1998,"1,016",6/6/1998,"4,880","369,869",1.32,,,
Delaware,6/20/1998,880,6/13/1998,"5,234","369,869",1.42,,,
Delaware,6/27/1998,"1,557",6/20/1998,"5,421","369,869",1.47,,,
Delaware,7/4/1998,800,6/27/1998,"6,157","369,869",1.66,,,
Delaware,7/11/1998,893,7/4/1998,"6,393","373,069",1.71,,,
Delaware,7/18/1998,"2,691",7/11/1998,"7,536","373,069",2.02,,,
Delaware,7/25/1998,803,7/18/1998,"9,712","373,069",2.6,,,
Delaware,8/1/1998,612,7/25/1998,"8,540","373,069",2.29,,,
Delaware,8/8/1998,591,8/1/1998,"6,926","373,069",1.86,,,
Delaware,8/15/1998,499,8/8/1998,"5,830","373,069",1.56,,,
Delaware,8/22/1998,506,8/15/1998,"5,367","373,069",1.44,,,
Delaware,8/29/1998,465,8/22/1998,"5,306","373,069",1.42,,,
Delaware,9/5/1998,518,8/29/1998,"5,209","373,069",1.4,,,
Delaware,9/12/1998,555,9/5/1998,"4,870","373,069",1.31,,,
Delaware,9/19/1998,547,9/12/1998,"4,448","373,069",1.19,,,
Delaware,9/26/1998,494,9/19/1998,"4,325","373,069",1.16,,,
Delaware,10/3/1998,448,9/26/1998,"4,221","373,069",1.13,,,
Delaware,10/10/1998,592,10/3/1998,"4,109","376,071",1.09,,,
Delaware,10/17/1998,"1,175",10/10/1998,"4,060","376,071",1.08,,,
Delaware,10/24/1998,656,10/17/1998,"4,984","376,071",1.33,,,
Delaware,10/31/1998,576,10/24/1998,"4,461","376,071",1.19,,,
Delaware,11/7/1998,616,10/31/1998,"4,485","376,071",1.19,,,
Delaware,11/14/1998,606,11/7/1998,"4,151","376,071",1.1,,,
Delaware,11/21/1998,694,11/14/1998,"4,896","376,071",1.3,,,
Delaware,11/28/1998,"1,045",11/21/1998,"4,581","376,071",1.22,,,
Delaware,12/5/1998,906,11/28/1998,"5,837","376,071",1.55,,,
Delaware,12/12/1998,629,12/5/1998,"5,224","376,071",1.39,,,
Delaware,12/19/1998,729,12/12/1998,"5,600","376,071",1.49,,,
Delaware,12/26/1998,885,12/19/1998,"5,065","376,071",1.35,,,
Delaware,1/2/1999,"1,639",12/26/1998,"5,663","376,071",1.51,,,
Delaware,1/9/1999,"1,605",1/2/1999,"7,214","379,026",1.9,,,
Delaware,1/16/1999,"1,114",1/9/1999,"6,856","379,026",1.81,,,
Delaware,1/23/1999,802,1/16/1999,"7,389","379,026",1.95,,,
Delaware,1/30/1999,883,1/23/1999,"7,446","379,026",1.96,,,
Delaware,2/6/1999,641,1/30/1999,"7,525","379,026",1.99,,,
Delaware,2/13/1999,628,2/6/1999,"6,815","379,026",1.8,,,
Delaware,2/20/1999,488,2/13/1999,"7,131","379,026",1.88,,,
Delaware,2/27/1999,680,2/20/1999,"7,077","379,026",1.87,,,
Delaware,3/6/1999,864,2/27/1999,"6,967","379,026",1.84,,,
Delaware,3/13/1999,629,3/6/1999,"7,003","379,026",1.85,,,
Delaware,3/20/1999,577,3/13/1999,"6,636","379,026",1.75,,,
Delaware,3/27/1999,537,3/20/1999,"6,414","379,026",1.69,,,
Delaware,4/3/1999,435,3/27/1999,"6,144","379,026",1.62,,,
Delaware,4/10/1999,929,4/3/1999,"5,598","381,602",1.47,,,
Delaware,4/17/1999,892,4/10/1999,"5,722","381,602",1.5,,,
Delaware,4/24/1999,626,4/17/1999,"5,492","381,602",1.44,,,
Delaware,5/1/1999,497,4/24/1999,"5,168","381,602",1.35,,,
Delaware,5/8/1999,"1,153",5/1/1999,"4,982","381,602",1.31,,,
Delaware,5/15/1999,464,5/8/1999,"5,320","381,602",1.39,,,
Delaware,5/22/1999,454,5/15/1999,"4,689","381,602",1.23,,,
Delaware,5/29/1999,501,5/22/1999,"4,486","381,602",1.18,,,
Delaware,6/5/1999,562,5/29/1999,"4,288","381,602",1.12,,,
Delaware,6/12/1999,602,6/5/1999,"4,563","381,602",1.2,,,
Delaware,6/19/1999,796,6/12/1999,"4,898","381,602",1.28,,,
Delaware,6/26/1999,789,6/19/1999,"4,799","381,602",1.26,,,
Delaware,7/3/1999,602,6/26/1999,"5,342","381,602",1.4,,,
Delaware,7/10/1999,616,7/3/1999,"4,968","381,997",1.3,,,
Delaware,7/17/1999,"2,102",7/10/1999,"5,035","381,997",1.32,,,
Delaware,7/24/1999,898,7/17/1999,"6,735","381,997",1.76,,,
Delaware,7/31/1999,521,7/24/1999,"7,084","381,997",1.85,,,
Delaware,8/7/1999,693,7/31/1999,"5,664","381,997",1.48,,,
Delaware,8/14/1999,456,8/7/1999,"5,295","381,997",1.39,,,
Delaware,8/21/1999,502,8/14/1999,"5,381","381,997",1.41,,,
Delaware,8/28/1999,507,8/21/1999,"5,317","381,997",1.39,,,
Delaware,9/4/1999,555,8/28/1999,"5,012","381,997",1.31,,,
Delaware,9/11/1999,549,9/4/1999,"4,890","381,997",1.28,,,
Delaware,9/18/1999,442,9/11/1999,"4,500","381,997",1.18,,,
Delaware,9/25/1999,560,9/18/1999,"4,198","381,997",1.1,,,
Delaware,10/2/1999,498,9/25/1999,"4,317","381,997",1.13,,,
Delaware,10/9/1999,712,10/2/1999,"4,041","384,549",1.05,,,
Delaware,10/16/1999,609,10/9/1999,"4,076","384,549",1.06,,,
Delaware,10/23/1999,631,10/16/1999,"4,122","384,549",1.07,,,
Delaware,10/30/1999,634,10/23/1999,"4,422","384,549",1.15,,,
Delaware,11/6/1999,719,10/30/1999,"4,488","384,549",1.17,,,
Delaware,11/13/1999,684,11/6/1999,"4,455","384,549",1.16,,,
Delaware,11/20/1999,703,11/13/1999,"4,697","384,549",1.22,,,
Delaware,11/27/1999,564,11/20/1999,"4,404","384,549",1.15,,,
Delaware,12/4/1999,733,11/27/1999,"5,523","384,549",1.44,,,
Delaware,12/11/1999,643,12/4/1999,"5,376","384,549",1.4,,,
Delaware,12/18/1999,616,12/11/1999,"5,243","384,549",1.36,,,
Delaware,12/25/1999,"1,225",12/18/1999,"5,187","384,549",1.35,,,
District of Columbia,1/3/1987,688,12/27/1986,"9,159","400,999",2.28,,,
District of Columbia,1/10/1987,"1,476",1/3/1987,"8,936","404,664",2.21,,,
District of Columbia,1/17/1987,"1,131",1/10/1987,"9,438","404,664",2.33,,,
District of Columbia,1/24/1987,668,1/17/1987,"8,954","404,664",2.21,,,
District of Columbia,1/31/1987,842,1/24/1987,"9,156","404,664",2.26,,,
District of Columbia,2/7/1987,"1,065",1/31/1987,"9,408","404,664",2.32,,,
District of Columbia,2/14/1987,861,2/7/1987,"9,553","404,664",2.36,,,
District of Columbia,2/21/1987,740,2/14/1987,"9,024","404,664",2.23,,,
District of Columbia,2/28/1987,660,2/21/1987,"9,601","404,664",2.37,,,
District of Columbia,3/7/1987,938,2/28/1987,"9,076","404,664",2.24,,,
District of Columbia,3/14/1987,700,3/7/1987,"9,527","404,664",2.35,,,
District of Columbia,3/21/1987,746,3/14/1987,"9,050","404,664",2.24,,,
District of Columbia,3/28/1987,583,3/21/1987,"8,986","404,664",2.22,,,
District of Columbia,4/4/1987,576,3/28/1987,"8,766","404,664",2.17,,,
District of Columbia,4/11/1987,773,4/4/1987,"8,486","407,340",2.08,,,
District of Columbia,4/18/1987,675,4/11/1987,"8,132","407,340",2,,,
District of Columbia,4/25/1987,609,4/18/1987,"8,195","407,340",2.01,,,
District of Columbia,5/2/1987,601,4/25/1987,"8,241","407,340",2.02,,,
District of Columbia,5/9/1987,605,5/2/1987,"7,855","407,340",1.93,,,
District of Columbia,5/16/1987,732,5/9/1987,"7,992","407,340",1.96,,,
District of Columbia,5/23/1987,596,5/16/1987,"7,548","407,340",1.85,,,
District of Columbia,5/30/1987,616,5/23/1987,"7,091","407,340",1.74,,,
District of Columbia,6/6/1987,624,5/30/1987,"7,841","407,340",1.92,,,
District of Columbia,6/13/1987,697,6/6/1987,"7,587","407,340",1.86,,,
District of Columbia,6/20/1987,775,6/13/1987,"7,368","407,340",1.81,,,
District of Columbia,6/27/1987,673,6/20/1987,"7,542","407,340",1.85,,,
District of Columbia,7/4/1987,641,6/27/1987,"7,008","407,340",1.72,,,
District of Columbia,7/11/1987,991,7/4/1987,"7,997","410,834",1.95,,,
District of Columbia,7/18/1987,755,7/11/1987,"7,712","410,834",1.88,,,
District of Columbia,7/25/1987,654,7/18/1987,"8,331","410,834",2.03,,,
District of Columbia,8/1/1987,649,7/25/1987,"7,847","410,834",1.91,,,
District of Columbia,8/8/1987,726,8/1/1987,"8,219","410,834",2,,,
District of Columbia,8/15/1987,732,8/8/1987,"7,732","410,834",1.88,,,
District of Columbia,8/22/1987,607,8/15/1987,"8,274","410,834",2.01,,,
District of Columbia,8/29/1987,695,8/22/1987,"7,696","410,834",1.87,,,
District of Columbia,9/5/1987,629,8/29/1987,"8,161","410,834",1.99,,,
District of Columbia,9/12/1987,481,9/5/1987,"7,393","410,834",1.8,,,
District of Columbia,9/19/1987,651,9/12/1987,"7,841","410,834",1.91,,,
District of Columbia,9/26/1987,588,9/19/1987,"7,097","410,834",1.73,,,
District of Columbia,10/3/1987,623,9/26/1987,"7,268","410,834",1.77,,,
District of Columbia,10/10/1987,793,10/3/1987,"6,592","412,571",1.6,,,
District of Columbia,10/17/1987,503,10/10/1987,"6,754","412,571",1.64,,,
District of Columbia,10/24/1987,627,10/17/1987,"6,966","412,571",1.69,,,
District of Columbia,10/31/1987,712,10/24/1987,"6,838","412,571",1.66,,,
District of Columbia,11/7/1987,689,10/31/1987,"6,618","412,571",1.6,,,
District of Columbia,11/14/1987,492,11/7/1987,"6,211","412,571",1.51,,,
District of Columbia,11/21/1987,759,11/14/1987,"7,629","412,571",1.85,,,
District of Columbia,11/28/1987,684,11/21/1987,"6,497","412,571",1.57,,,
District of Columbia,12/5/1987,714,11/28/1987,"7,273","412,571",1.76,,,
District of Columbia,12/12/1987,662,12/5/1987,"7,022","412,571",1.7,,,
District of Columbia,12/19/1987,788,12/12/1987,"7,224","412,571",1.75,,,
District of Columbia,12/26/1987,746,12/19/1987,"6,656","412,571",1.61,,,
District of Columbia,1/2/1988,684,12/26/1987,"6,410","412,571",1.55,,,
District of Columbia,1/9/1988,"1,227",1/2/1988,"8,328","415,874",2,,,
District of Columbia,1/16/1988,"1,242",1/9/1988,"8,321","415,874",2,,,
District of Columbia,1/23/1988,933,1/16/1988,"8,461","415,874",2.03,,,
District of Columbia,1/30/1988,786,1/23/1988,"8,866","415,874",2.13,,,
District of Columbia,2/6/1988,805,1/30/1988,"8,299","415,874",2,,,
District of Columbia,2/13/1988,810,2/6/1988,"8,699","415,875",2.09,,,
District of Columbia,2/20/1988,667,2/13/1988,"8,449","154,874",5.46,,,
District of Columbia,2/27/1988,721,2/20/1988,"9,257","415,874",2.23,,,
District of Columbia,3/5/1988,750,2/27/1988,"8,182","415,874",1.97,,,
District of Columbia,3/12/1988,653,3/5/1988,"8,892","415,874",2.14,,,
District of Columbia,3/19/1988,657,3/12/1988,"8,119","415,874",1.95,,,
District of Columbia,3/26/1988,624,3/19/1988,"8,395","415,874",2.02,,,
District of Columbia,4/2/1988,601,3/26/1988,"7,518","415,874",1.81,,,
District of Columbia,4/9/1988,654,4/2/1988,"7,287","419,182",1.74,,,
District of Columbia,4/16/1988,627,4/9/1988,"7,980","419,182",1.9,,,
District of Columbia,4/23/1988,604,4/16/1988,"8,197","419,182",1.96,,,
District of Columbia,4/30/1988,604,4/23/1988,"7,027","419,182",1.68,,,
District of Columbia,5/7/1988,601,4/30/1988,"7,162","419,182",1.71,,,
District of Columbia,5/14/1988,672,5/7/1988,"7,510","419,182",1.79,,,
District of Columbia,5/21/1988,638,5/14/1988,"7,424","419,182",1.77,,,
District of Columbia,5/28/1988,607,5/21/1988,"6,963","419,182",1.66,,,
District of Columbia,6/4/1988,413,5/28/1988,"6,866","419,182",1.64,,,
District of Columbia,6/11/1988,720,6/4/1988,"7,423","419,182",1.77,,,
District of Columbia,6/18/1988,504,6/11/1988,"6,900","419,182",1.65,,,
District of Columbia,6/25/1988,774,6/18/1988,"7,379","419,482",1.76,,,
District of Columbia,7/2/1988,670,6/25/1988,"7,066","419,182",1.69,,,
District of Columbia,7/9/1988,881,7/2/1988,"6,864","424,307",1.62,,,
District of Columbia,7/16/1988,874,7/9/1988,"7,415","424,307",1.75,,,
District of Columbia,7/23/1988,805,7/16/1988,"7,769","424,307",1.83,,,
District of Columbia,7/30/1988,717,7/23/1988,"7,360","424,307",1.73,,,
District of Columbia,8/6/1988,704,7/30/1988,"8,180","424,307",1.93,,,
District of Columbia,8/13/1988,741,8/6/1988,"7,367","424,307",1.74,,,
District of Columbia,8/20/1988,591,8/13/1988,"7,869","424,307",1.85,,,
District of Columbia,8/27/1988,581,8/20/1988,"7,541","424,307",1.78,,,
District of Columbia,9/3/1988,655,8/27/1988,"7,918","424,307",1.87,,,
District of Columbia,9/10/1988,463,9/3/1988,"6,548","424,307",1.54,,,
District of Columbia,9/17/1988,654,9/10/1988,"8,005","424,307",1.89,,,
District of Columbia,9/24/1988,526,9/17/1988,"6,882","424,307",1.62,,,
District of Columbia,10/1/1988,554,9/24/1988,"7,251","424,307",1.71,,,
District of Columbia,10/8/1988,763,10/1/1988,"6,307","429,910",1.47,,,
District of Columbia,10/15/1988,554,10/8/1988,"6,531","429,910",1.52,,,
District of Columbia,10/22/1988,745,10/15/1988,"6,764","429,910",1.57,,,
District of Columbia,10/29/1988,619,10/22/1988,"6,980","429,910",1.62,,,
District of Columbia,11/5/1988,678,10/29/1988,"6,605","429,910",1.54,,,
District of Columbia,11/12/1988,549,11/5/1988,"6,517","429,910",1.52,,,
District of Columbia,11/19/1988,644,11/12/1988,"6,477","429,910",1.51,,,
District of Columbia,11/26/1988,811,11/19/1988,"6,412","429,910",1.49,,,
District of Columbia,12/3/1988,709,11/26/1988,"7,137","429,910",1.66,,,
District of Columbia,12/10/1988,733,12/3/1988,"7,079","429,910",1.65,,,
District of Columbia,12/17/1988,760,12/10/1988,"7,048","429,910",1.64,,,
District of Columbia,12/24/1988,946,12/17/1988,"6,972","429,910",1.62,,,
District of Columbia,12/31/1988,576,12/24/1988,"7,135","429,910",1.66,,,
District of Columbia,1/7/1989,870,12/31/1988,"7,537","429,910",1.75,,,
District of Columbia,1/14/1989,979,1/7/1989,"6,612","434,406",1.52,,,
District of Columbia,1/21/1989,600,1/14/1989,"8,402","434,406",1.93,,,
District of Columbia,1/28/1989,836,1/21/1989,"8,980","434,406",2.07,,,
District of Columbia,2/4/1989,690,1/28/1989,"7,909","434,406",1.82,,,
District of Columbia,2/11/1989,903,2/4/1989,"8,260","434,406",1.9,,,
District of Columbia,2/18/1989,"1,031",2/11/1989,"7,690","434,406",1.77,,,
District of Columbia,2/25/1989,513,2/18/1989,"8,160","434,406",1.88,,,
District of Columbia,3/4/1989,706,2/25/1989,"8,317","434,406",1.91,,,
District of Columbia,3/11/1989,582,3/4/1989,"7,780","434,406",1.79,,,
District of Columbia,3/18/1989,683,3/11/1989,"8,622","434,406",1.98,,,
District of Columbia,3/25/1989,586,3/18/1989,"7,885","434,406",1.82,,,
District of Columbia,4/1/1989,443,3/25/1989,"7,857","434,406",1.81,,,
District of Columbia,4/8/1989,657,4/1/1989,"7,833","434,406",1.8,,,
District of Columbia,4/15/1989,617,4/8/1989,"7,733","438,425",1.76,,,
District of Columbia,4/22/1989,549,4/15/1989,"7,553","438,425",1.72,,,
District of Columbia,4/29/1989,642,4/22/1989,"7,501","438,425",1.71,,,
District of Columbia,5/6/1989,562,4/29/1989,"7,256","438,425",1.66,,,
District of Columbia,5/13/1989,670,5/6/1989,"7,255","435,425",1.67,,,
District of Columbia,5/20/1989,613,5/13/1989,"7,152","438,425",1.63,,,
District of Columbia,5/27/1989,624,5/20/1989,"7,272","438,425",1.66,,,
District of Columbia,6/3/1989,543,5/27/1989,"6,801","438,425",1.55,,,
District of Columbia,6/10/1989,555,6/3/1989,"7,491","438,425",1.71,,,
District of Columbia,6/17/1989,580,6/10/1989,"7,167","438,425",1.63,,,
District of Columbia,6/24/1989,816,6/17/1989,"7,095","438,425",1.62,,,
District of Columbia,7/1/1989,766,6/24/1989,"7,134","438,425",1.63,,,
District of Columbia,7/8/1989,855,7/1/1989,"7,050","438,425",1.61,,,
District of Columbia,7/15/1989,"1,010",7/8/1989,"7,731","441,836",1.75,,,
District of Columbia,7/22/1989,882,7/15/1989,"8,385","441,836",1.9,,,
District of Columbia,7/29/1989,605,7/22/1989,"7,679","441,836",1.74,,,
District of Columbia,8/5/1989,797,7/29/1989,"8,193","441,836",1.85,,,
District of Columbia,8/12/1989,607,8/5/1989,"7,392","441,836",1.67,,,
District of Columbia,8/19/1989,618,8/12/1989,"8,297","441,836",1.88,,,
District of Columbia,8/26/1989,524,8/19/1989,"7,265","441,836",1.64,,,
District of Columbia,9/2/1989,654,8/26/1989,"7,707","441,836",1.74,,,
District of Columbia,9/9/1989,482,9/2/1989,"7,725","441,836",1.75,,,
District of Columbia,9/16/1989,614,9/9/1989,"7,595","441,836",1.72,,,
District of Columbia,9/23/1989,382,9/16/1989,"6,988","441,836",1.58,,,
District of Columbia,9/30/1989,635,9/23/1989,"7,078","441,836",1.6,,,
District of Columbia,10/7/1989,759,9/30/1989,"6,469","441,836",1.46,,,
District of Columbia,10/14/1989,598,10/7/1989,"6,452","445,268",1.45,,,
District of Columbia,10/21/1989,560,10/14/1989,"6,971","445,268",1.57,,,
District of Columbia,10/28/1989,596,10/21/1989,"6,672","445,268",1.5,,,
District of Columbia,11/4/1989,593,10/28/1989,"6,882","445,268",1.55,,,
District of Columbia,11/11/1989,532,11/4/1989,"6,308","445,268",1.42,,,
District of Columbia,11/18/1989,564,11/11/1989,"6,717","445,268",1.51,,,
District of Columbia,11/25/1989,670,11/18/1989,"6,509","445,268",1.46,,,
District of Columbia,12/2/1989,776,11/25/1989,"6,680","445,268",1.5,,,
District of Columbia,12/9/1989,660,12/2/1989,"6,833","445,268",1.53,,,
District of Columbia,12/16/1989,932,12/9/1989,"7,143","445,268",1.6,,,
District of Columbia,12/23/1989,"1,179",12/16/1989,"7,259","445,268",1.63,,,
District of Columbia,12/30/1989,738,12/23/1989,"7,056","445,268",1.58,,,
District of Columbia,1/6/1990,"1,092",12/30/1989,"7,867","445,268",1.77,,,
District of Columbia,1/13/1990,"1,159",1/6/1990,"8,577","446,449",1.92,,,
District of Columbia,1/20/1990,795,1/13/1990,"8,431","446,449",1.89,,,
District of Columbia,1/27/1990,692,1/20/1990,"8,771","446,449",1.96,,,
District of Columbia,2/3/1990,784,1/27/1990,"8,287","446,449",1.86,,,
District of Columbia,2/10/1990,802,2/3/1990,"8,602","446,449",1.93,,,
District of Columbia,2/17/1990,590,2/10/1990,"8,026","446,449",1.8,,,
District of Columbia,2/24/1990,751,2/17/1990,"7,664","446,449",1.72,,,
District of Columbia,3/3/1990,599,2/24/1990,"8,568","446,449",1.92,,,
District of Columbia,3/10/1990,778,3/3/1990,"8,234","446,449",1.84,,,
District of Columbia,3/17/1990,641,3/10/1990,"7,753","446,449",1.74,,,
District of Columbia,3/24/1990,689,3/17/1990,"8,263","446,449",1.85,,,
District of Columbia,3/31/1990,509,3/24/1990,"7,879","446,449",1.76,,,
District of Columbia,4/7/1990,698,3/31/1990,"7,632","446,449",1.71,,,
District of Columbia,4/14/1990,728,4/7/1990,"7,607","448,185",1.7,,,
District of Columbia,4/21/1990,552,4/14/1990,"7,640","448,185",1.7,,,
District of Columbia,4/28/1990,617,4/21/1990,"7,885","448,185",1.76,,,
District of Columbia,5/5/1990,649,4/28/1990,"7,679","448,185",1.71,,,
District of Columbia,5/12/1990,594,5/5/1990,"7,200","448,185",1.61,,,
District of Columbia,5/19/1990,655,5/12/1990,"7,538","448,185",1.68,,,
District of Columbia,5/26/1990,859,5/19/1990,"7,192","448,185",1.6,,,
District of Columbia,6/2/1990,474,5/26/1990,"6,903","448,185",1.54,,,
District of Columbia,6/9/1990,738,6/2/1990,"7,845","448,185",1.75,,,
District of Columbia,6/16/1990,712,6/9/1990,"7,861","448,185",1.75,,,
District of Columbia,6/23/1990,674,6/16/1990,"7,837","448,185",1.75,,,
District of Columbia,6/30/1990,898,6/23/1990,"7,780","448,185",1.74,,,
District of Columbia,7/7/1990,642,6/30/1990,"7,051","448,185",1.57,,,
District of Columbia,7/14/1990,"1,029",7/7/1990,"8,871","448,850",1.98,,,
District of Columbia,7/21/1990,909,7/14/1990,"8,586","448,850",1.91,,,
District of Columbia,7/28/1990,772,7/21/1990,"8,773","448,850",1.95,,,
District of Columbia,8/4/1990,"1,064",7/28/1990,"8,936","448,850",1.99,,,
District of Columbia,8/11/1990,512,8/4/1990,"8,511","448,850",1.9,,,
District of Columbia,8/18/1990,"1,169",8/11/1990,"8,846","448,850",1.97,,,
District of Columbia,8/25/1990,678,8/18/1990,"8,792","448,850",1.96,,,
District of Columbia,9/1/1990,667,8/25/1990,"9,626","448,850",2.14,,,
District of Columbia,9/8/1990,600,9/1/1990,"8,150","448,850",1.82,,,
District of Columbia,9/15/1990,864,9/8/1990,"9,643","448,850",2.15,,,
District of Columbia,9/22/1990,760,9/15/1990,"8,390","448,850",1.87,,,
District of Columbia,9/29/1990,682,9/22/1990,"9,267","448,850",2.06,,,
District of Columbia,10/6/1990,761,9/29/1990,"8,308","448,850",1.85,,,
District of Columbia,10/13/1990,755,10/6/1990,"8,203","450,222",1.82,,,
District of Columbia,10/20/1990,789,10/13/1990,"8,585","450,222",1.91,,,
District of Columbia,10/27/1990,"1,055",10/20/1990,"9,338","450,222",2.07,,,
District of Columbia,11/3/1990,920,10/27/1990,"7,666","450,222",1.7,,,
District of Columbia,11/10/1990,793,11/3/1990,"9,791","450,222",2.17,,,
